Name;Sport;Date;Start time;Duration;Total distance (km);Average heart rate (bpm);Average speed (km/h);Max speed (km/h);Average pace (min/km);Max pace (min/km);Calories;Fat percentage of calories(%);Carbohydrate percentage of calories(%);Protein percentage of calories(%);Average cadence (rpm);Average stride length (cm);Running index;Training load;Ascent (m);Descent (m);Average power (W);Max power (W);Notes;Height (cm);Weight (kg);HR max;HR sit;VO2max;
;00:31:46;141;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:47;142;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:48;142;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:49;143;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:50;143;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:51;142;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:52;141;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:53;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:54;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:55;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:56;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:57;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:58;138;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:31:59;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:00;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:01;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:02;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:03;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:04;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:05;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:06;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:07;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:08;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:09;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:10;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:11;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:12;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:13;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:14;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:15;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:16;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:17;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:18;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:19;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:20;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:21;138;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:22;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:23;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:24;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:25;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:26;134;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:27;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:28;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:29;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:30;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:31;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:32;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:33;137;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:34;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:35;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:36;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:37;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:38;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:39;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:40;134;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:41;134;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:42;134;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:43;133;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:44;132;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:45;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:46;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:47;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:48;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:49;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:50;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:51;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:52;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:53;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:54;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:55;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:56;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:57;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:58;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:32:59;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:00;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:01;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:02;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:03;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:04;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:05;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:06;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:07;133;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:08;132;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:09;132;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:10;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:11;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:12;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:13;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:14;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:15;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:16;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:17;129;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:18;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:19;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:20;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:21;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:22;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:23;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:24;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:25;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:26;126;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:27;125;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:28;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:29;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:30;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:31;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:32;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:33;125;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:34;126;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:35;125;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:36;125;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:37;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:38;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:39;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:40;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:41;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:42;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:43;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:44;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:45;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:46;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:47;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:48;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:49;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:50;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:51;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:52;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:53;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:54;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:55;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:56;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:57;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:58;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:33:59;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:00;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:01;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:02;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:03;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:04;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:05;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:06;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:07;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:08;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:09;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:10;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:11;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:12;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:13;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:14;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:15;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:16;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:17;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:18;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:19;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:20;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:21;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:22;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:23;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:24;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:25;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:26;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:27;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:28;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:29;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:30;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:31;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:32;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:33;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:34;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:35;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:36;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:37;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:38;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:39;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:40;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:41;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:42;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:43;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:44;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:45;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:46;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:47;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:48;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:49;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:50;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:51;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:52;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:53;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:54;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:55;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:56;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:57;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:58;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:34:59;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:00;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:01;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:02;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:03;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:04;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:05;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:06;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:07;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:08;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:09;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:10;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:11;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:12;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:13;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:14;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:15;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:16;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:17;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:18;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:19;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:20;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:21;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:22;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:23;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:24;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:25;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:26;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:27;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:28;115;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:29;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:30;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:31;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:32;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:33;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:34;115;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:35;113;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:36;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:37;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:38;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:39;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:40;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:41;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:42;113;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:43;113;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:44;114;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:45;114;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:46;114;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:35:47;114;;;;;;;;;;;;;;;;;;;;;;;;;;;
